support,itemsets
0.013394473271388922,"frozenset({'parsley', 'garlic', 'oregano'})"
0.021479425606371425,"frozenset({'garlic', 'salt', 'oregano'})"
0.020091709907083383,"frozenset({'oregano', 'garlic', 'tomato'})"
0.01007602268613491,"frozenset({'tomato paste', 'garlic', 'oregano'})"
0.016592252926270062,"frozenset({'parmesan cheese', 'parsley', 'garlic'})"
0.026788946542777844,"frozenset({'parmesan cheese', 'garlic', 'salt'})"
0.01043803547725353,"frozenset({'parmesan cheese', 'salt pepper', 'garlic'})"
0.018281645951490285,"frozenset({'parmesan cheese', 'garlic', 'tomato'})"
0.016712923856642935,"frozenset({'parsley', 'garlic', 'salt'})"
0.013635815132134669,"frozenset({'parsley', 'garlic', 'tomato'})"
0.0173162785085073,"frozenset({'pepper', 'salt', 'garlic'})"
0.011524073850609388,"frozenset({'red pepper flake', 'garlic', 'salt'})"
0.022384457584167974,"frozenset({'garlic', 'salt', 'tomato'})"
0.010015687220948474,"frozenset({'tomato paste', 'garlic', 'salt'})"
0.01273078315433812,"frozenset({'water', 'garlic', 'salt'})"
0.01134306745505008,"frozenset({'salt pepper', 'garlic', 'tomato'})"
0.011101725594304331,"frozenset({'tomato paste', 'garlic', 'tomato'})"
0.013153131410643176,"frozenset({'onion', 'italian sausage', 'garlic clove'})"
0.012248099432846627,"frozenset({'onion', 'garlic clove', 'italian seasoning'})"
0.010136358151321346,"frozenset({'parmesan cheese', 'garlic clove', 'italian seasoning'})"
0.010498370942439966,"frozenset({'olive oil', 'lemon juice', 'garlic clove'})"
0.010800048268372149,"frozenset({'milk', 'parmesan cheese', 'garlic clove'})"
0.010136358151321346,"frozenset({'milk', 'garlic clove', 'salt'})"
0.018885000603354653,"frozenset({'olive oil', 'mozzarella cheese', 'garlic clove'})"
0.01858332327742247,"frozenset({'onion', 'mozzarella cheese', 'garlic clove'})"
0.011463738385422952,"frozenset({'mozzarella cheese', 'garlic clove', 'oregano'})"
0.02316881863159165,"frozenset({'parmesan cheese', 'mozzarella cheese', 'garlic clove'})"
0.016169904669965006,"frozenset({'garlic clove', 'mozzarella cheese', 'salt'})"
0.01466151804030409,"frozenset({'mozzarella cheese', 'garlic clove', 'tomato'})"
0.014118498853626161,"frozenset({'mushroom', 'garlic clove', 'olive oil'})"
0.01610956920477857,"frozenset({'mushroom', 'onion', 'garlic clove'})"
0.01134306745505008,"frozenset({'parmesan cheese', 'mushroom', 'garlic clove'})"
0.011584409315795826,"frozenset({'mushroom', 'garlic clove', 'salt'})"
0.06407626402799566,"frozenset({'olive oil', 'onion', 'garlic clove'})"
0.035054905273319656,"frozenset({'olive oil', 'garlic clove', 'oregano'})"
0.059008084952334984,"frozenset({'parmesan cheese', 'olive oil', 'garlic clove'})"
0.0339688668999638,"frozenset({'olive oil', 'parsley', 'garlic clove'})"
0.028961023289489563,"frozenset({'olive oil', 'pepper', 'garlic clove'})"
0.010196693616507784,"frozenset({'olive oil', 'red pepper', 'garlic clove'})"
0.025521901773862675,"frozenset({'olive oil', 'red pepper flake', 'garlic clove'})"
0.013454808736575358,"frozenset({'olive oil', 'garlic clove', 'red wine'})"
0.01273078315433812,"frozenset({'rosemary', 'garlic clove', 'olive oil'})"
0.06329190298057198,"frozenset({'olive oil', 'garlic clove', 'salt'})"
0.028538675033184507,"frozenset({'olive oil', 'salt pepper', 'garlic clove'})"
0.010558706407626402,"frozenset({'olive oil', 'garlic clove', 'spinach'})"
0.015445879087727767,"frozenset({'olive oil', 'garlic clove', 'sugar'})"
0.011463738385422952,"frozenset({'thyme', 'olive oil', 'garlic clove'})"
0.05056111982623386,"frozenset({'olive oil', 'garlic clove', 'tomato'})"
0.016290575600337878,"frozenset({'tomato paste', 'olive oil', 'garlic clove'})"
0.011825751176541572,"frozenset({'olive oil', 'garlic clove', 'tomato sauce'})"
0.020031374441896947,"frozenset({'water', 'olive oil', 'garlic clove'})"
0.021238083745625677,"frozenset({'white wine', 'olive oil', 'garlic clove'})"
0.01043803547725353,"frozenset({'zucchini', 'olive oil', 'garlic clove'})"
0.03662362736816701,"frozenset({'onion', 'garlic clove', 'oregano'})"
0.04778568842765778,"frozenset({'parmesan cheese', 'onion', 'garlic clove'})"
0.02709062386871003,"frozenset({'parsley', 'garlic clove', 'onion'})"
0.023772173283456016,"frozenset({'onion', 'pepper', 'garlic clove'})"
0.01858332327742247,"frozenset({'red pepper flake', 'onion', 'garlic clove'})"
0.014420176179558344,"frozenset({'onion', 'garlic clove', 'red wine'})"
0.05001810063955593,"frozenset({'onion', 'garlic clove', 'salt'})"
0.022022444793049354,"frozenset({'onion', 'salt pepper', 'garlic clove'})"
0.015445879087727767,"frozenset({'onion', 'garlic clove', 'sugar'})"
0.012670447689151683,"frozenset({'thyme', 'onion', 'garlic clove'})"
0.0512851454084711,"frozenset({'onion', 'garlic clove', 'tomato'})"
0.02208278025823579,"frozenset({'tomato paste', 'onion', 'garlic clove'})"
0.01677325932182937,"frozenset({'onion', 'garlic clove', 'tomato sauce'})"
0.02190177386267648,"frozenset({'onion', 'garlic clove', 'water'})"
0.014540847109931218,"frozenset({'white wine', 'onion', 'garlic clove'})"
0.012429105828405937,"frozenset({'zucchini', 'onion', 'garlic clove'})"
0.02455653433087969,"frozenset({'parmesan cheese', 'garlic clove', 'oregano'})"
0.017436949438880175,"frozenset({'parsley', 'garlic clove', 'oregano'})"
0.014178834318812597,"frozenset({'pepper', 'garlic clove', 'oregano'})"
0.013454808736575358,"frozenset({'red pepper flake', 'garlic clove', 'oregano'})"
0.031253770966574154,"frozenset({'garlic clove', 'salt', 'oregano'})"
0.010981054663931459,"frozenset({'salt pepper', 'garlic clove', 'oregano'})"
0.010498370942439966,"frozenset({'garlic clove', 'sugar', 'oregano'})"
0.031012429105828406,"frozenset({'oregano', 'garlic clove', 'tomato'})"
0.015385543622541329,"frozenset({'tomato paste', 'garlic clove', 'oregano'})"
0.012127428502473754,"frozenset({'garlic clove', 'tomato sauce', 'oregano'})"
0.011886086641728008,"frozenset({'water', 'garlic clove', 'oregano'})"
0.027633643055387958,"frozenset({'parmesan cheese', 'parsley', 'garlic clove'})"
0.02141909014118499,"frozenset({'parmesan cheese', 'pepper', 'garlic clove'})"
0.01713527211294799,"frozenset({'parmesan cheese', 'red pepper flake', 'garlic clove'})"
0.011584409315795826,"frozenset({'parmesan cheese', 'ricotta cheese', 'garlic clove'})"
0.045191263424641005,"frozenset({'parmesan cheese', 'garlic clove', 'salt'})"
0.017617955834439484,"frozenset({'parmesan cheese', 'salt pepper', 'garlic clove'})"
0.010679377337999276,"frozenset({'parmesan cheese', 'garlic clove', 'spinach'})"
0.032641486665862196,"frozenset({'parmesan cheese', 'garlic clove', 'tomato'})"
0.013153131410643176,"frozenset({'tomato paste', 'parmesan cheese', 'garlic clove'})"
0.010920719198745023,"frozenset({'parmesan cheese', 'garlic clove', 'tomato sauce'})"
0.01574755641365995,"frozenset({'parmesan cheese', 'garlic clove', 'water'})"
0.011765415711355134,"frozenset({'white wine', 'parmesan cheese', 'garlic clove'})"
0.013575479666948232,"frozenset({'parsley', 'pepper', 'garlic clove'})"
0.010196693616507784,"frozenset({'red pepper flake', 'parsley', 'garlic clove'})"
0.026426933751659224,"frozenset({'parsley', 'garlic clove', 'salt'})"
0.012067093037287318,"frozenset({'parsley', 'salt pepper', 'garlic clove'})"
0.01948835525521902,"frozenset({'parsley', 'garlic clove', 'tomato'})"
0.04030409074453964,"frozenset({'garlic clove', 'pepper', 'salt'})"
0.01870399420779534,"frozenset({'pepper', 'garlic clove', 'tomato'})"
0.02172076746711717,"frozenset({'red pepper flake', 'garlic clove', 'salt'})"
0.018462652347049597,"frozenset({'red pepper flake', 'garlic clove', 'tomato'})"
0.010981054663931459,"frozenset({'garlic clove', 'red wine', 'tomato'})"
0.015506214552914203,"frozenset({'garlic clove', 'salt', 'sugar'})"
0.04102811632677688,"frozenset({'garlic clove', 'salt', 'tomato'})"
0.017738626764812356,"frozenset({'tomato paste', 'garlic clove', 'salt'})"
0.012308434898033065,"frozenset({'tomato sauce', 'garlic clove', 'salt'})"
0.020031374441896947,"frozenset({'water', 'garlic clove', 'salt'})"
0.012429105828405937,"frozenset({'white wine', 'garlic clove', 'salt'})"
0.017979968625558104,"frozenset({'salt pepper', 'garlic clove', 'tomato'})"
0.014420176179558344,"frozenset({'garlic clove', 'sugar', 'tomato'})"
0.019910703511524075,"frozenset({'tomato paste', 'garlic clove', 'tomato'})"
0.011463738385422952,"frozenset({'garlic clove', 'tomato sauce', 'tomato'})"
0.014540847109931218,"frozenset({'water', 'garlic clove', 'tomato'})"
0.010981054663931459,"frozenset({'garlic powder', 'salt', 'oregano'})"
0.011403402920236515,"frozenset({'garlic powder', 'parmesan cheese', 'salt'})"
0.010860383733558585,"frozenset({'olive oil', 'onion', 'italian sausage'})"
0.011041390129117895,"frozenset({'parmesan cheese', 'onion', 'italian sausage'})"
0.01007602268613491,"frozenset({'onion', 'italian sausage', 'salt'})"
0.012429105828405937,"frozenset({'onion', 'italian sausage', 'tomato'})"
0.010800048268372149,"frozenset({'parmesan cheese', 'mozzarella cheese', 'italian seasoning'})"
0.010739712803185713,"frozenset({'olive oil', 'onion', 'italian seasoning'})"
0.013515144201761796,"frozenset({'parmesan cheese', 'onion', 'italian seasoning'})"
0.012308434898033065,"frozenset({'onion', 'salt', 'italian seasoning'})"
0.013213466875829612,"frozenset({'onion', 'italian seasoning', 'tomato'})"
0.01043803547725353,"frozenset({'parmesan cheese', 'salt', 'italian seasoning'})"
0.014420176179558344,"frozenset({'lasagna noodle', 'parmesan cheese', 'mozzarella cheese'})"
0.010981054663931459,"frozenset({'lasagna noodle', 'ricotta cheese', 'mozzarella cheese'})"
0.010196693616507784,"frozenset({'lasagna noodle', 'parmesan cheese', 'ricotta cheese'})"
0.01134306745505008,"frozenset({'olive oil', 'lemon juice', 'salt'})"
0.012067093037287318,"frozenset({'milk', 'parmesan cheese', 'olive oil'})"
0.011403402920236515,"frozenset({'milk', 'olive oil', 'salt'})"
0.01218776396766019,"frozenset({'milk', 'parmesan cheese', 'onion'})"
0.01134306745505008,"frozenset({'milk', 'onion', 'salt'})"
0.015385543622541329,"frozenset({'milk', 'parmesan cheese', 'salt'})"
0.011101725594304331,"frozenset({'milk', 'salt', 'purpose flour'})"
0.017376613973693736,"frozenset({'olive oil', 'onion', 'mozzarella cheese'})"
0.012791118619524557,"frozenset({'olive oil', 'mozzarella cheese', 'oregano'})"
0.024677205261252565,"frozenset({'parmesan cheese', 'olive oil', 'mozzarella cheese'})"
0.01858332327742247,"frozenset({'olive oil', 'mozzarella cheese', 'salt'})"
0.01586822734403282,"frozenset({'olive oil', 'mozzarella cheese', 'tomato'})"
0.01502353083142271,"frozenset({'onion', 'mozzarella cheese', 'oregano'})"
0.028538675033184507,"frozenset({'parmesan cheese', 'onion', 'mozzarella cheese'})"
0.01134306745505008,"frozenset({'ricotta cheese', 'mozzarella cheese', 'onion'})"
0.01870399420779534,"frozenset({'onion', 'mozzarella cheese', 'salt'})"
0.016592252926270062,"frozenset({'onion', 'mozzarella cheese', 'tomato'})"
0.01960902618559189,"frozenset({'parmesan cheese', 'mozzarella cheese', 'oregano'})"
0.014540847109931218,"frozenset({'mozzarella cheese', 'salt', 'oregano'})"
0.01273078315433812,"frozenset({'oregano', 'mozzarella cheese', 'tomato'})"
0.015325208157354893,"frozenset({'parmesan cheese', 'parsley', 'mozzarella cheese'})"
0.012067093037287318,"frozenset({'parmesan cheese', 'pepper', 'mozzarella cheese'})"
0.022263786653795102,"frozenset({'parmesan cheese', 'ricotta cheese', 'mozzarella cheese'})"
0.027693978520574394,"frozenset({'parmesan cheese', 'mozzarella cheese', 'salt'})"
0.012067093037287318,"frozenset({'parmesan cheese', 'mozzarella cheese', 'spaghetti sauce'})"
0.019669361650778327,"frozenset({'parmesan cheese', 'mozzarella cheese', 'tomato'})"
0.011463738385422952,"frozenset({'parmesan cheese', 'mozzarella cheese', 'tomato sauce'})"
0.010920719198745023,"frozenset({'parmesan cheese', 'mozzarella cheese', 'water'})"
0.01025702908169422,"frozenset({'parsley', 'mozzarella cheese', 'salt'})"
0.016954265717388683,"frozenset({'pepper', 'mozzarella cheese', 'salt'})"
0.012067093037287318,"frozenset({'ricotta cheese', 'mozzarella cheese', 'salt'})"
0.016049233739592134,"frozenset({'mozzarella cheese', 'salt', 'tomato'})"
0.010619041872812839,"frozenset({'water', 'mozzarella cheese', 'salt'})"
0.017557620369253048,"frozenset({'mushroom', 'onion', 'olive oil'})"
0.010558706407626402,"frozenset({'oregano', 'mushroom', 'olive oil'})"
0.01291178954989743,"frozenset({'parmesan cheese', 'mushroom', 'olive oil'})"
0.013454808736575358,"frozenset({'mushroom', 'salt', 'olive oil'})"
0.013334137806202486,"frozenset({'mushroom', 'onion', 'oregano'})"
0.01641124653071075,"frozenset({'parmesan cheese', 'mushroom', 'onion'})"
0.015807891878846386,"frozenset({'mushroom', 'onion', 'salt'})"
0.013997827923253289,"frozenset({'mushroom', 'onion', 'tomato'})"
0.011041390129117895,"frozenset({'parmesan cheese', 'mushroom', 'salt'})"
0.010015687220948474,"frozenset({'mushroom', 'pepper', 'salt'})"
0.03909738144081091,"frozenset({'olive oil', 'onion', 'oregano'})"
0.05164715819958972,"frozenset({'parmesan cheese', 'olive oil', 'onion'})"
0.029202365150235308,"frozenset({'olive oil', 'parsley', 'onion'})"
0.02262579944491372,"frozenset({'olive oil', 'onion', 'pepper'})"
0.019126342464100398,"frozenset({'olive oil', 'red pepper flake', 'onion'})"
0.015445879087727767,"frozenset({'olive oil', 'onion', 'red wine'})"
0.05424158320260649,"frozenset({'olive oil', 'onion', 'salt'})"
0.025763243634608423,"frozenset({'olive oil', 'onion', 'salt pepper'})"
0.014540847109931218,"frozenset({'olive oil', 'onion', 'sugar'})"
0.012549776758778811,"frozenset({'thyme', 'olive oil', 'onion'})"
0.0512851454084711,"frozenset({'olive oil', 'onion', 'tomato'})"
0.02117774828043924,"frozenset({'tomato paste', 'olive oil', 'onion'})"
0.015506214552914203,"frozenset({'olive oil', 'onion', 'tomato sauce'})"
0.02190177386267648,"frozenset({'olive oil', 'onion', 'water'})"
0.01858332327742247,"frozenset({'white wine', 'olive oil', 'onion'})"
0.012851454084710993,"frozenset({'zucchini', 'olive oil', 'onion'})"
0.027512972125015085,"frozenset({'parmesan cheese', 'olive oil', 'oregano'})"
0.01804030409074454,"frozenset({'olive oil', 'parsley', 'oregano'})"
0.014239169783999035,"frozenset({'olive oil', 'pepper', 'oregano'})"
0.013756486062507543,"frozenset({'olive oil', 'red pepper flake', 'oregano'})"
0.010739712803185713,"frozenset({'olive oil', 'red wine', 'oregano'})"
0.03620127911186195,"frozenset({'olive oil', 'salt', 'oregano'})"
0.012067093037287318,"frozenset({'olive oil', 'salt pepper', 'oregano'})"
0.010739712803185713,"frozenset({'olive oil', 'sugar', 'oregano'})"
0.032520815735489324,"frozenset({'oregano', 'olive oil', 'tomato'})"
0.014902859901049836,"frozenset({'tomato paste', 'olive oil', 'oregano'})"
0.01200675757210088,"frozenset({'olive oil', 'tomato sauce', 'oregano'})"
0.01309279594545674,"frozenset({'olive oil', 'water', 'oregano'})"
0.026426933751659224,"frozenset({'parmesan cheese', 'olive oil', 'parsley'})"
0.021238083745625677,"frozenset({'parmesan cheese', 'olive oil', 'pepper'})"
0.017798962229998792,"frozenset({'parmesan cheese', 'olive oil', 'red pepper flake'})"
0.01043803547725353,"frozenset({'parmesan cheese', 'olive oil', 'ricotta cheese'})"
0.052009170990708335,"frozenset({'parmesan cheese', 'olive oil', 'salt'})"
0.02141909014118499,"frozenset({'parmesan cheese', 'olive oil', 'salt pepper'})"
0.011101725594304331,"frozenset({'parmesan cheese', 'olive oil', 'spinach'})"
0.0339688668999638,"frozenset({'parmesan cheese', 'olive oil', 'tomato'})"
0.011101725594304331,"frozenset({'tomato paste', 'parmesan cheese', 'olive oil'})"
0.010015687220948474,"frozenset({'parmesan cheese', 'olive oil', 'tomato sauce'})"
0.01870399420779534,"frozenset({'parmesan cheese', 'olive oil', 'water'})"
0.015988898274405694,"frozenset({'white wine', 'parmesan cheese', 'olive oil'})"
0.010981054663931459,"frozenset({'zucchini', 'parmesan cheese', 'olive oil'})"
0.013515144201761796,"frozenset({'olive oil', 'parsley', 'pepper'})"
0.028900687824303127,"frozenset({'olive oil', 'parsley', 'salt'})"
0.013816821527693979,"frozenset({'olive oil', 'parsley', 'salt pepper'})"
0.02069506455894775,"frozenset({'olive oil', 'parsley', 'tomato'})"
0.011825751176541572,"frozenset({'white wine', 'olive oil', 'parsley'})"
0.04283818028236998,"frozenset({'olive oil', 'pepper', 'salt'})"
0.017798962229998792,"frozenset({'olive oil', 'pepper', 'tomato'})"
0.014480511644744782,"frozenset({'olive oil', 'salt', 'purpose flour'})"
0.020634729093761312,"frozenset({'olive oil', 'red pepper flake', 'salt'})"
0.018160975021117413,"frozenset({'olive oil', 'red pepper flake', 'tomato'})"
0.011825751176541572,"frozenset({'olive oil', 'red wine', 'tomato'})"
0.01218776396766019,"frozenset({'rosemary', 'salt', 'olive oil'})"
0.019729697115964763,"frozenset({'olive oil', 'salt', 'sugar'})"
0.010679377337999276,"frozenset({'thyme', 'olive oil', 'salt'})"
0.042536502956437794,"frozenset({'olive oil', 'salt', 'tomato'})"
0.01586822734403282,"frozenset({'tomato paste', 'olive oil', 'salt'})"
0.011101725594304331,"frozenset({'tomato sauce', 'olive oil', 'salt'})"
0.0328224930614215,"frozenset({'water', 'olive oil', 'salt'})"
0.015385543622541329,"frozenset({'white wine', 'olive oil', 'salt'})"
0.021238083745625677,"frozenset({'olive oil', 'salt pepper', 'tomato'})"
0.012972125015083866,"frozenset({'olive oil', 'sugar', 'tomato'})"
0.010860383733558585,"frozenset({'water', 'olive oil', 'sugar'})"
0.017255943043320864,"frozenset({'tomato paste', 'olive oil', 'tomato'})"
0.012972125015083866,"frozenset({'olive oil', 'water', 'tomato'})"
0.010317364546880656,"frozenset({'white wine', 'olive oil', 'tomato'})"
0.029564377941353928,"frozenset({'parmesan cheese', 'onion', 'oregano'})"
0.020393387233015568,"frozenset({'oregano', 'parsley', 'onion'})"
0.016592252926270062,"frozenset({'onion', 'pepper', 'oregano'})"
0.011825751176541572,"frozenset({'red pepper flake', 'onion', 'oregano'})"
0.011403402920236515,"frozenset({'onion', 'red wine', 'oregano'})"
0.036140943646675514,"frozenset({'onion', 'salt', 'oregano'})"
0.012429105828405937,"frozenset({'onion', 'salt pepper', 'oregano'})"
0.01218776396766019,"frozenset({'onion', 'sugar', 'oregano'})"
0.038192349463014356,"frozenset({'oregano', 'onion', 'tomato'})"
0.02033305176782913,"frozenset({'tomato paste', 'onion', 'oregano'})"
0.017557620369253048,"frozenset({'onion', 'tomato sauce', 'oregano'})"
0.01586822734403282,"frozenset({'onion', 'water', 'oregano'})"
0.02672861107759141,"frozenset({'parmesan cheese', 'parsley', 'onion'})"
0.01948835525521902,"frozenset({'parmesan cheese', 'onion', 'pepper'})"
0.013454808736575358,"frozenset({'parmesan cheese', 'red pepper flake', 'onion'})"
0.012489441293592373,"frozenset({'parmesan cheese', 'ricotta cheese', 'onion'})"
0.04344153493423434,"frozenset({'parmesan cheese', 'onion', 'salt'})"
0.017436949438880175,"frozenset({'parmesan cheese', 'onion', 'salt pepper'})"
0.012972125015083866,"frozenset({'parmesan cheese', 'onion', 'spinach'})"
0.036925304694099194,"frozenset({'parmesan cheese', 'onion', 'tomato'})"
0.01641124653071075,"frozenset({'tomato paste', 'parmesan cheese', 'onion'})"
0.014420176179558344,"frozenset({'parmesan cheese', 'onion', 'tomato sauce'})"
0.018643658742608905,"frozenset({'parmesan cheese', 'onion', 'water'})"
0.013394473271388922,"frozenset({'white wine', 'parmesan cheese', 'onion'})"
0.013756486062507543,"frozenset({'zucchini', 'parmesan cheese', 'onion'})"
0.012067093037287318,"frozenset({'parsley', 'pepper', 'onion'})"
0.026426933751659224,"frozenset({'parsley', 'salt', 'onion'})"
0.010377700012067092,"frozenset({'parsley', 'salt pepper', 'onion'})"
0.02401351514420176,"frozenset({'tomato', 'parsley', 'onion'})"
0.011946422106914444,"frozenset({'tomato paste', 'parsley', 'onion'})"
0.011705080246168698,"frozenset({'parsley', 'water', 'onion'})"
0.037045975624472066,"frozenset({'onion', 'pepper', 'salt'})"
0.01858332327742247,"frozenset({'onion', 'pepper', 'tomato'})"
0.01641124653071075,"frozenset({'red pepper flake', 'onion', 'salt'})"
0.01502353083142271,"frozenset({'red pepper flake', 'onion', 'tomato'})"
0.010558706407626402,"frozenset({'red wine', 'salt', 'onion'})"
0.013153131410643176,"frozenset({'onion', 'red wine', 'tomato'})"
0.01556655001810064,"frozenset({'onion', 'salt', 'sugar'})"
0.010377700012067092,"frozenset({'thyme', 'onion', 'salt'})"
0.04313985760830216,"frozenset({'onion', 'salt', 'tomato'})"
0.022867141305659467,"frozenset({'tomato paste', 'onion', 'salt'})"
0.017074936647761555,"frozenset({'tomato sauce', 'onion', 'salt'})"
0.02316881863159165,"frozenset({'water', 'onion', 'salt'})"
0.01134306745505008,"frozenset({'white wine', 'onion', 'salt'})"
0.01043803547725353,"frozenset({'zucchini', 'onion', 'salt'})"
0.02015204537226982,"frozenset({'onion', 'salt pepper', 'tomato'})"
0.015807891878846386,"frozenset({'onion', 'sugar', 'tomato'})"
0.01043803547725353,"frozenset({'tomato paste', 'onion', 'sugar'})"
0.024858211656811874,"frozenset({'tomato paste', 'onion', 'tomato'})"
0.01610956920477857,"frozenset({'onion', 'tomato sauce', 'tomato'})"
0.020393387233015568,"frozenset({'onion', 'water', 'tomato'})"
0.013032460480270304,"frozenset({'zucchini', 'onion', 'tomato'})"
0.010196693616507784,"frozenset({'tomato paste', 'onion', 'tomato sauce'})"
0.013213466875829612,"frozenset({'tomato paste', 'onion', 'water'})"
0.017376613973693736,"frozenset({'parmesan cheese', 'parsley', 'oregano'})"
0.011644744780982262,"frozenset({'parmesan cheese', 'pepper', 'oregano'})"
0.02709062386871003,"frozenset({'parmesan cheese', 'salt', 'oregano'})"
0.022022444793049354,"frozenset({'oregano', 'parmesan cheese', 'tomato'})"
0.011644744780982262,"frozenset({'tomato paste', 'parmesan cheese', 'oregano'})"
0.010860383733558585,"frozenset({'parmesan cheese', 'tomato sauce', 'oregano'})"
0.011222396524677205,"frozenset({'parmesan cheese', 'water', 'oregano'})"
0.019126342464100398,"frozenset({'parsley', 'salt', 'oregano'})"
0.017195607578134427,"frozenset({'oregano', 'parsley', 'tomato'})"
0.022927476770845903,"frozenset({'pepper', 'salt', 'oregano'})"
0.012248099432846627,"frozenset({'oregano', 'pepper', 'tomato'})"
0.012610112223965247,"frozenset({'red pepper flake', 'salt', 'oregano'})"
0.01134306745505008,"frozenset({'oregano', 'red pepper flake', 'tomato'})"
0.013696150597321105,"frozenset({'salt', 'sugar', 'oregano'})"
0.02938337154579462,"frozenset({'oregano', 'salt', 'tomato'})"
0.017436949438880175,"frozenset({'tomato paste', 'salt', 'oregano'})"
0.013997827923253289,"frozenset({'tomato sauce', 'salt', 'oregano'})"
0.01822131048630385,"frozenset({'water', 'salt', 'oregano'})"
0.010196693616507784,"frozenset({'oregano', 'salt pepper', 'tomato'})"
0.01043803547725353,"frozenset({'oregano', 'sugar', 'tomato'})"
0.018522987812236033,"frozenset({'tomato paste', 'oregano', 'tomato'})"
0.012127428502473754,"frozenset({'oregano', 'tomato sauce', 'tomato'})"
0.010860383733558585,"frozenset({'oregano', 'water', 'tomato'})"
0.012972125015083866,"frozenset({'parmesan cheese', 'parsley', 'pepper'})"
0.028176662242065886,"frozenset({'parmesan cheese', 'parsley', 'salt'})"
0.010015687220948474,"frozenset({'parmesan cheese', 'parsley', 'salt pepper'})"
0.01610956920477857,"frozenset({'parmesan cheese', 'parsley', 'tomato'})"
0.03746832388077712,"frozenset({'parmesan cheese', 'pepper', 'salt'})"
0.012610112223965247,"frozenset({'parmesan cheese', 'pepper', 'tomato'})"
0.013997827923253289,"frozenset({'parmesan cheese', 'red pepper flake', 'salt'})"
0.010981054663931459,"frozenset({'parmesan cheese', 'red pepper flake', 'tomato'})"
0.013334137806202486,"frozenset({'parmesan cheese', 'ricotta cheese', 'salt'})"
0.010377700012067092,"frozenset({'parmesan cheese', 'salt', 'spinach'})"
0.011886086641728008,"frozenset({'parmesan cheese', 'salt', 'sugar'})"
0.028418004102811634,"frozenset({'parmesan cheese', 'salt', 'tomato'})"
0.013394473271388922,"frozenset({'tomato paste', 'parmesan cheese', 'salt'})"
0.011886086641728008,"frozenset({'parmesan cheese', 'tomato sauce', 'salt'})"
0.022324122118981538,"frozenset({'water', 'parmesan cheese', 'salt'})"
0.011886086641728008,"frozenset({'parmesan cheese', 'salt pepper', 'tomato'})"
0.013756486062507543,"frozenset({'tomato paste', 'parmesan cheese', 'tomato'})"
0.01134306745505008,"frozenset({'parmesan cheese', 'water', 'tomato'})"
0.021660432001930734,"frozenset({'parsley', 'pepper', 'salt'})"
0.019066006998913962,"frozenset({'parsley', 'salt', 'tomato'})"
0.010136358151321346,"frozenset({'tomato paste', 'parsley', 'salt'})"
0.010800048268372149,"frozenset({'water', 'parsley', 'salt'})"
0.010920719198745023,"frozenset({'tomato paste', 'parsley', 'tomato'})"
0.011403402920236515,"frozenset({'sugar', 'pepper', 'salt'})"
0.027030288403523593,"frozenset({'pepper', 'salt', 'tomato'})"
0.012127428502473754,"frozenset({'tomato paste', 'pepper', 'salt'})"
0.013877156992880415,"frozenset({'water', 'pepper', 'salt'})"
0.014359840714371908,"frozenset({'purpose flour', 'salt', 'sugar'})"
0.01520453722698202,"frozenset({'water', 'salt', 'purpose flour'})"
0.0148425244358634,"frozenset({'red pepper flake', 'salt', 'tomato'})"
0.013454808736575358,"frozenset({'salt', 'sugar', 'tomato'})"
0.02117774828043924,"frozenset({'water', 'salt', 'sugar'})"
0.019066006998913962,"frozenset({'tomato paste', 'salt', 'tomato'})"
0.011886086641728008,"frozenset({'tomato sauce', 'salt', 'tomato'})"
0.01502353083142271,"frozenset({'water', 'salt', 'tomato'})"
0.010558706407626402,"frozenset({'water', 'tomato paste', 'salt'})"
0.012067093037287318,"frozenset({'water', 'yeast', 'salt'})"
0.010619041872812839,"frozenset({'beef', 'basil', 'onion', 'oregano'})"
0.010377700012067092,"frozenset({'black pepper', 'basil', 'olive oil', 'garlic'})"
0.01025702908169422,"frozenset({'black pepper', 'basil', 'garlic', 'oregano'})"
0.011946422106914444,"frozenset({'black pepper', 'basil', 'garlic', 'salt'})"
0.011403402920236515,"frozenset({'black pepper', 'basil', 'olive oil', 'garlic clove'})"
0.010317364546880656,"frozenset({'black pepper', 'basil', 'onion', 'garlic clove'})"
0.011222396524677205,"frozenset({'black pepper', 'basil', 'garlic clove', 'oregano'})"
0.01466151804030409,"frozenset({'black pepper', 'basil', 'garlic clove', 'salt'})"
0.011041390129117895,"frozenset({'black pepper', 'basil', 'garlic clove', 'tomato'})"
0.011946422106914444,"frozenset({'black pepper', 'basil', 'olive oil', 'onion'})"
0.013937492458066851,"frozenset({'black pepper', 'basil', 'olive oil', 'oregano'})"
0.011041390129117895,"frozenset({'black pepper', 'parmesan cheese', 'olive oil', 'basil'})"
0.017255943043320864,"frozenset({'black pepper', 'basil', 'olive oil', 'salt'})"
0.01218776396766019,"frozenset({'black pepper', 'basil', 'olive oil', 'tomato'})"
0.01291178954989743,"frozenset({'black pepper', 'basil', 'onion', 'oregano'})"
0.015385543622541329,"frozenset({'black pepper', 'basil', 'onion', 'salt'})"
0.012248099432846627,"frozenset({'black pepper', 'basil', 'onion', 'tomato'})"
0.010800048268372149,"frozenset({'black pepper', 'parmesan cheese', 'basil', 'oregano'})"
